num_species,c,surving_ct
30,0.450000,29
30,0.450000,21
30,0.450000,28
30,0.450000,29
30,0.450000,2
30,0.450000,26
30,0.450000,25
30,0.450000,29
30,0.450000,0
30,0.450000,28
30,0.450000,8
30,0.450000,27
30,0.450000,1
30,0.450000,29
30,0.450000,29
30,0.450000,23
30,0.450000,26
30,0.450000,28
30,0.450000,0
30,0.450000,0
30,0.450000,28
30,0.450000,27
30,0.450000,29
30,0.450000,28
30,0.450000,28
30,0.450000,26
30,0.450000,2
30,0.450000,24
30,0.450000,27
30,0.450000,29
30,0.450000,26
30,0.450000,24
30,0.450000,0
30,0.450000,28
30,0.450000,25
30,0.450000,3
30,0.450000,29
30,0.450000,29
30,0.450000,24
30,0.450000,29
30,0.450000,25
30,0.450000,29
30,0.450000,27
30,0.450000,27
30,0.450000,27
30,0.450000,27
30,0.450000,26
30,0.450000,29
30,0.450000,24
30,0.450000,27
30,0.450000,0
30,0.450000,19
30,0.450000,26
30,0.450000,29
30,0.450000,10
30,0.450000,28
30,0.450000,27
30,0.450000,0
30,0.450000,24
30,0.450000,26
30,0.450000,28
30,0.450000,28
30,0.450000,0
30,0.450000,27
30,0.450000,9
30,0.450000,27
30,0.450000,26
30,0.450000,28
30,0.450000,29
30,0.450000,30
30,0.450000,29
30,0.450000,16
30,0.450000,25
30,0.450000,2
30,0.450000,27
30,0.450000,30
30,0.450000,29
30,0.450000,25
30,0.450000,28
30,0.450000,0
30,0.450000,28
30,0.450000,28
30,0.450000,13
30,0.450000,27
30,0.450000,29
30,0.450000,27
30,0.450000,30
30,0.450000,29
30,0.450000,28
30,0.450000,29
30,0.450000,0
30,0.450000,30
30,0.450000,29
30,0.450000,27
50,0.100000,17
50,0.100000,28
50,0.100000,12
50,0.100000,0
50,0.100000,3
50,0.100000,3
50,0.100000,1
50,0.100000,2
50,0.100000,38
50,0.100000,36
50,0.100000,0
50,0.100000,15
50,0.100000,8
50,0.100000,7
50,0.100000,2
50,0.100000,4
50,0.100000,9
50,0.100000,20
50,0.100000,1
50,0.100000,34
50,0.100000,3
50,0.100000,13
50,0.100000,4
50,0.100000,2
50,0.100000,0
50,0.100000,7
50,0.100000,14
50,0.100000,1
50,0.100000,10
50,0.100000,17
50,0.100000,22
50,0.100000,2
50,0.100000,21
50,0.100000,26
50,0.100000,21
50,0.100000,19
50,0.100000,2
50,0.100000,35
50,0.100000,14
50,0.100000,9
50,0.100000,0
50,0.100000,11
50,0.100000,4
50,0.100000,17
50,0.100000,17
50,0.100000,12
50,0.100000,10
50,0.100000,27
50,0.100000,28
50,0.100000,37
50,0.100000,18
50,0.100000,0
50,0.100000,13
50,0.100000,4
50,0.100000,4
50,0.100000,19
50,0.100000,5
50,0.100000,9
50,0.100000,3
50,0.100000,10
50,0.100000,26
50,0.100000,2
50,0.100000,26
50,0.100000,1
50,0.100000,4
50,0.100000,5
50,0.100000,7
50,0.100000,0
50,0.100000,26
50,0.100000,7
50,0.100000,6
50,0.100000,6
50,0.100000,5
50,0.100000,10
50,0.100000,2
50,0.100000,14
50,0.100000,48
50,0.100000,5
50,0.100000,0
50,0.100000,12
50,0.100000,16
50,0.100000,6
50,0.100000,8
50,0.100000,5
50,0.100000,19
50,0.100000,2
50,0.100000,5
50,0.100000,30
50,0.100000,17
50,0.100000,16
50,0.100000,17
50,0.100000,40
50,0.100000,10
50,0.100000,23
50,0.100000,7
50,0.100000,0
50,0.100000,12
50,0.100000,0
50,0.100000,7
50,0.100000,5
50,0.200000,2
50,0.200000,2
50,0.200000,22
50,0.200000,5
50,0.200000,1
50,0.200000,15
50,0.200000,5
50,0.200000,2
50,0.200000,3
50,0.200000,18
50,0.200000,36
50,0.200000,42
50,0.200000,0
50,0.200000,9
50,0.200000,0
50,0.200000,0
50,0.200000,13
50,0.200000,5
50,0.200000,0
50,0.200000,15
50,0.200000,30
50,0.200000,0
50,0.200000,0
50,0.200000,3
50,0.200000,2
50,0.200000,4
50,0.200000,3
50,0.200000,3
50,0.200000,24
50,0.200000,0
50,0.200000,22
50,0.200000,18
50,0.200000,2
50,0.200000,13
50,0.200000,6
50,0.200000,23
50,0.200000,47
50,0.200000,0
50,0.200000,2
50,0.200000,29
50,0.200000,8
50,0.200000,2
50,0.200000,0
50,0.200000,1
50,0.200000,0
50,0.200000,32
50,0.200000,5
50,0.200000,3
50,0.200000,44
50,0.200000,0
50,0.200000,2
50,0.200000,2
50,0.200000,3
50,0.200000,23
50,0.200000,19
50,0.200000,39
50,0.200000,46
50,0.200000,2
50,0.200000,0
50,0.200000,2
50,0.200000,21
50,0.200000,2
50,0.200000,3
50,0.200000,19
50,0.200000,1
50,0.200000,2
50,0.200000,3
50,0.200000,0
50,0.200000,2
50,0.200000,3
50,0.200000,0
50,0.200000,0
50,0.200000,4
50,0.200000,15
50,0.200000,10
50,0.200000,37
50,0.200000,0
50,0.200000,4
50,0.200000,25
50,0.200000,46
50,0.200000,9
50,0.200000,0
50,0.200000,0
50,0.200000,2
50,0.200000,4
50,0.200000,37
50,0.200000,3
50,0.200000,3
50,0.200000,18
50,0.200000,0
50,0.200000,0
50,0.200000,48
50,0.200000,0
50,0.200000,14
50,0.200000,25
50,0.200000,0
50,0.200000,0
50,0.200000,40
50,0.200000,5
50,0.200000,32
50,0.300000,46
50,0.300000,43
50,0.300000,0
50,0.300000,0
50,0.300000,47
50,0.300000,19
50,0.300000,3
50,0.300000,0
50,0.300000,0
50,0.300000,3
50,0.300000,48
50,0.300000,41
50,0.300000,0
50,0.300000,4
50,0.300000,46
50,0.300000,2
50,0.300000,4
50,0.300000,0
50,0.300000,0
50,0.300000,16
50,0.300000,46
50,0.300000,4
50,0.300000,0
50,0.300000,37
50,0.300000,41
50,0.300000,0
50,0.300000,0
50,0.300000,15
50,0.300000,36
50,0.300000,41
50,0.300000,26
50,0.300000,10
50,0.300000,44
50,0.300000,1
50,0.300000,0
50,0.300000,0
50,0.300000,0
50,0.300000,40
50,0.300000,2
50,0.300000,0
50,0.300000,2
50,0.300000,45
50,0.300000,0
50,0.300000,36
50,0.300000,19
50,0.300000,2
50,0.300000,46
50,0.300000,2
50,0.300000,1
50,0.300000,43
50,0.300000,41
50,0.300000,46
50,0.300000,47
50,0.300000,39
50,0.300000,41
50,0.300000,0
50,0.300000,33
50,0.300000,45
50,0.300000,37
50,0.300000,43
50,0.300000,3
50,0.300000,39
50,0.300000,1
50,0.300000,40
50,0.300000,0
50,0.300000,0
50,0.300000,0
50,0.300000,42
50,0.300000,4
50,0.300000,20
50,0.300000,0
50,0.300000,3
50,0.300000,0
50,0.300000,0
50,0.300000,19
50,0.300000,41
50,0.300000,5
50,0.300000,3
50,0.300000,2
50,0.300000,21
50,0.300000,41
50,0.300000,38
50,0.300000,0
50,0.300000,0
50,0.300000,32
50,0.300000,33
50,0.300000,0
50,0.300000,0
50,0.300000,0
50,0.300000,37
50,0.300000,0
50,0.300000,23
50,0.300000,36
50,0.300000,22
50,0.300000,3
50,0.300000,39
50,0.300000,16
50,0.300000,48
50,0.300000,0
50,0.300000,0
50,0.450000,46
50,0.450000,50
50,0.450000,48
50,0.450000,50
50,0.450000,48
50,0.450000,24
50,0.450000,49
50,0.450000,18
50,0.450000,47
50,0.450000,47
50,0.450000,50
50,0.450000,49
50,0.450000,49
50,0.450000,48
50,0.450000,50
50,0.450000,44
50,0.450000,41
50,0.450000,49
50,0.450000,18
50,0.450000,49
50,0.450000,49
50,0.450000,48
50,0.450000,47
50,0.450000,50
50,0.450000,49
50,0.450000,48
50,0.450000,38
50,0.450000,46
50,0.450000,50
50,0.450000,49
50,0.450000,49
50,0.450000,48
50,0.450000,49
50,0.450000,47
50,0.450000,49
50,0.450000,48
50,0.450000,50
50,0.450000,49
50,0.450000,50
50,0.450000,49
50,0.450000,48
50,0.450000,49
50,0.450000,50
50,0.450000,49
50,0.450000,48
50,0.450000,41
50,0.450000,49
50,0.450000,50
50,0.450000,47
50,0.450000,48
50,0.450000,49
50,0.450000,49
50,0.450000,49
50,0.450000,48
50,0.450000,49
50,0.450000,49
50,0.450000,47
50,0.450000,49
50,0.450000,48
50,0.450000,50
50,0.450000,0
50,0.450000,50
50,0.450000,47
50,0.450000,0
50,0.450000,48
50,0.450000,48
50,0.450000,48
50,0.450000,49
50,0.450000,48
50,0.450000,46
50,0.450000,48
50,0.450000,48
50,0.450000,49
50,0.450000,40
50,0.450000,49
50,0.450000,0
50,0.450000,49
50,0.450000,47
50,0.450000,47
50,0.450000,45
50,0.450000,15
50,0.450000,48
50,0.450000,50
50,0.450000,48
50,0.450000,47
50,0.450000,49
50,0.450000,47
50,0.450000,48
50,0.450000,48
50,0.450000,46
50,0.450000,45
50,0.450000,0
50,0.450000,46
50,0.450000,50
50,0.450000,46
50,0.450000,49
50,0.450000,47
50,0.450000,49
50,0.450000,49
50,0.450000,50
